% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2 +1.764994551e+01 +1.764994551e+01 -6.356005449e+01 -6.356005449e+01 +3.5054e-02 -4.0599e-01 +3.0935e-02
4 +7.948984951e+00 +7.948984951e+00 -7.326101505e+01 -7.326101505e+01 +2.3897e-01 -2.5475e-01 +1.8655e-01
38 +5.592647199e+00 +5.592647199e+00 -7.561735280e+01 -7.561735280e+01 -4.3232e-01 +1.6577e-02 +2.3211e-01
221 +3.001028517e+00 +3.001028517e+00 -7.820897148e+01 -7.820897148e+01 -2.4874e+00 +3.0326e+00 +3.1289e+00
824 +2.861228476e+00 +2.861228476e+00 -7.834877152e+01 -7.834877152e+01 -2.2299e+00 -6.5252e+00 +2.0396e-01
903 +2.657152686e+00 +2.657152686e+00 -7.855284731e+01 -7.855284731e+01 -2.2275e+00 -6.5230e+00 +1.9533e-01
% function evaluation | noise-free fitness - Fopt (6.822800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.606068398e+01 +1.606068398e+01 +6.983406840e+02 +6.983406840e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +1.353172913e+01 +1.353172913e+01 +6.958117291e+02 +6.958117291e+02 +6.4483e-02 +1.7464e-01 +2.8384e-01
6 +1.188671694e+01 +1.188671694e+01 +6.941667169e+02 +6.941667169e+02 +1.0237e-01 +3.0961e-01 +1.9295e-04
10 +4.879063642e+00 +4.879063642e+00 +6.871590636e+02 +6.871590636e+02 -3.9054e-01 +5.9508e-02 +1.1687e-01
25 +3.571731955e+00 +3.571731955e+00 +6.858517320e+02 +6.858517320e+02 -2.0089e-01 +3.4025e-02 +4.4161e-02
199 +2.857720567e+00 +2.857720567e+00 +6.851377206e+02 +6.851377206e+02 -2.4712e-01 -3.0290e-01 +1.3728e-01
200 +2.447397882e+00 +2.447397882e+00 +6.847273979e+02 +6.847273979e+02 -2.5339e-01 -3.1766e-01 +1.8241e-01
204 +2.034212616e+00 +2.034212616e+00 +6.843142126e+02 +6.843142126e+02 -2.4580e-01 -3.1023e-01 +1.3939e-01
207 +1.095410330e+00 +1.095410330e+00 +6.833754103e+02 +6.833754103e+02 -2.5227e-01 -3.0905e-01 +1.4833e-01
% function evaluation | noise-free fitness - Fopt (-7.168200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.466405362e+01 +2.466405362e+01 -6.921559464e+02 -6.921559464e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +2.338100660e+01 +2.338100660e+01 -6.934389934e+02 -6.934389934e+02 +9.0262e-02 +3.1163e-02 -8.5266e-02
4 +1.101862096e+01 +1.101862096e+01 -7.058013790e+02 -7.058013790e+02 +2.6760e-01 +9.3661e-02 -1.7885e-01
10 +9.662771025e+00 +9.662771025e+00 -7.071572290e+02 -7.071572290e+02 +3.8372e-01 -1.1083e-01 +1.6751e-01
20 +5.521723838e+00 +5.521723838e+00 -7.112982762e+02 -7.112982762e+02 +5.9156e-01 -3.8760e-01 +2.7096e-01
24 +3.823850909e+00 +3.823850909e+00 -7.129961491e+02 -7.129961491e+02 +5.4253e-01 -1.2681e-01 -3.3081e-01
176 +3.679251080e+00 +3.679251080e+00 -7.131407489e+02 -7.131407489e+02 +1.2506e+00 +3.5635e-04 +7.7014e-01
