% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1941 +2.492140980e+04 +2.492140980e+04 +2.486646980e+04 +2.486646980e+04 -2.0597e+00 -1.9468e+00 -3.2856e+00 +2.6670e+00 +3.9801e+00 +1.3800e+00 -1.1751e+00 -1.1256e+00 -3.5429e+00 -4.2279e-01 +2.4788e+00 +1.0196e+00 +6.2769e-01 -3.0106e+00 +6.5949e-01 +5.5215e-01 +2.1332e+00 -2.6267e+00 +1.3410e+00 +1.8780e+00
1957 +2.402456183e+04 +2.402456183e+04 +2.396962183e+04 +2.396962183e+04 -2.1173e+00 -1.9062e+00 -3.3123e+00 +2.6341e+00 +3.9865e+00 +1.3617e+00 -1.1856e+00 -1.2021e+00 -3.5937e+00 -3.6604e-01 +2.4745e+00 +9.8692e-01 +6.2543e-01 -3.0297e+00 +7.3499e-01 +5.5573e-01 +2.1205e+00 -2.6290e+00 +1.4178e+00 +1.8596e+00
1958 +2.376272023e+04 +2.376272023e+04 +2.370778023e+04 +2.370778023e+04 -2.0697e+00 -1.9785e+00 -3.2678e+00 +2.6769e+00 +4.0210e+00 +1.3419e+00 -1.1896e+00 -1.1488e+00 -3.5635e+00 -3.5944e-01 +2.5646e+00 +9.7374e-01 +5.9858e-01 -3.0951e+00 +6.7193e-01 +6.1260e-01 +2.1066e+00 -2.6408e+00 +1.3383e+00 +1.8566e+00
1967 +2.285383388e+04 +2.285383388e+04 +2.279889388e+04 +2.279889388e+04 -2.1014e+00 -1.9421e+00 -3.2941e+00 +2.6653e+00 +3.9880e+00 +1.3669e+00 -1.1637e+00 -1.1342e+00 -3.5889e+00 -3.4355e-01 +2.5286e+00 +9.6914e-01 +6.9056e-01 -3.0068e+00 +7.5668e-01 +6.2017e-01 +2.0820e+00 -2.6892e+00 +1.4209e+00 +1.8702e+00
1979 +2.238365553e+04 +2.238365553e+04 +2.232871553e+04 +2.232871553e+04 -2.0877e+00 -1.9293e+00 -3.3702e+00 +2.6626e+00 +3.9534e+00 +1.3977e+00 -1.1879e+00 -1.1197e+00 -3.5912e+00 -2.2425e-01 +2.4760e+00 +9.7730e-01 +6.9435e-01 -2.9659e+00 +7.3533e-01 +7.1557e-01 +2.1274e+00 -2.6239e+00 +1.4718e+00 +1.8207e+00
2154 +2.179924847e+04 +2.179924847e+04 +2.174430847e+04 +2.174430847e+04 -2.1514e+00 -1.8837e+00 -3.2932e+00 +2.6830e+00 +3.9256e+00 +1.4949e+00 -1.2773e+00 -1.5080e+00 -3.6793e+00 -1.5056e-01 +2.6341e+00 +8.3153e-01 +7.5257e-01 -2.8072e+00 +7.1457e-01 +7.7315e-01 +2.2310e+00 -2.7677e+00 +1.3314e+00 +1.9069e+00
2192 +2.100796641e+04 +2.100796641e+04 +2.095302641e+04 +2.095302641e+04 -2.1511e+00 -1.8821e+00 -3.1376e+00 +2.6584e+00 +3.9412e+00 +1.4462e+00 -1.3121e+00 -1.3661e+00 -3.6719e+00 -1.4960e-01 +2.5059e+00 +7.6522e-01 +7.6690e-01 -2.8805e+00 +7.3155e-01 +8.9277e-01 +2.2475e+00 -2.8319e+00 +1.3515e+00 +1.8873e+00
2196 +2.031230971e+04 +2.031230971e+04 +2.025736971e+04 +2.025736971e+04 -2.1629e+00 -1.9123e+00 -3.1286e+00 +2.6825e+00 +3.9254e+00 +1.4859e+00 -1.2875e+00 -1.4341e+00 -3.7036e+00 -1.6324e-01 +2.5288e+00 +8.0812e-01 +7.3615e-01 -2.8265e+00 +7.2462e-01 +9.6162e-01 +2.2297e+00 -2.7950e+00 +1.3250e+00 +1.9172e+00
2197 +1.931653835e+04 +1.931653835e+04 +1.926159835e+04 +1.926159835e+04 -2.1561e+00 -1.8521e+00 -3.1372e+00 +2.6377e+00 +3.9152e+00 +1.4516e+00 -1.2589e+00 -1.3301e+00 -3.6919e+00 -9.9386e-02 +2.5206e+00 +7.7313e-01 +7.7119e-01 -2.9043e+00 +7.9498e-01 +9.7330e-01 +2.2137e+00 -2.7816e+00 +1.3605e+00 +1.9215e+00
2227 +1.885147672e+04 +1.885147672e+04 +1.879653672e+04 +1.879653672e+04 -2.1561e+00 -1.9310e+00 -3.1490e+00 +2.6761e+00 +3.9572e+00 +1.3995e+00 -1.3382e+00 -1.4601e+00 -3.6893e+00 -7.5240e-02 +2.5878e+00 +7.5330e-01 +7.6380e-01 -2.9122e+00 +7.6958e-01 +9.7374e-01 +2.2369e+00 -2.7713e+00 +1.4955e+00 +1.9299e+00
2246 +1.846110917e+04 +1.846110917e+04 +1.840616917e+04 +1.840616917e+04 -2.1631e+00 -1.9228e+00 -3.1756e+00 +2.6281e+00 +3.9100e+00 +1.4305e+00 -1.4158e+00 -1.4960e+00 -3.7733e+00 -6.7658e-02 +2.6905e+00 +7.2016e-01 +7.9119e-01 -2.9194e+00 +7.9531e-01 +1.0284e+00 +2.2146e+00 -2.7416e+00 +1.5300e+00 +1.9210e+00
2249 +1.790628023e+04 +1.790628023e+04 +1.785134023e+04 +1.785134023e+04 -2.1637e+00 -1.8951e+00 -3.1820e+00 +2.6542e+00 +3.9557e+00 +1.4706e+00 -1.3903e+00 -1.3512e+00 -3.7213e+00 -2.2144e-02 +2.6384e+00 +7.5497e-01 +7.8065e-01 -2.9636e+00 +7.7486e-01 +9.6509e-01 +2.2634e+00 -2.8214e+00 +1.4758e+00 +1.9351e+00
2283 +1.763337344e+04 +1.763337344e+04 +1.757843344e+04 +1.757843344e+04 -2.1889e+00 -1.8927e+00 -3.1467e+00 +2.6348e+00 +3.9321e+00 +1.5144e+00 -1.3284e+00 -1.4009e+00 -3.7147e+00 +6.6208e-02 +2.7841e+00 +7.6300e-01 +7.6815e-01 -3.0687e+00 +7.7036e-01 +1.2510e+00 +2.2845e+00 -2.8027e+00 +1.5006e+00 +1.9211e+00
2290 +1.644554216e+04 +1.644554216e+04 +1.639060216e+04 +1.639060216e+04 -2.1808e+00 -1.8817e+00 -3.1114e+00 +2.6518e+00 +3.9409e+00 +1.4350e+00 -1.3372e+00 -1.3279e+00 -3.7141e+00 +6.3931e-02 +2.7070e+00 +7.7458e-01 +8.1101e-01 -3.0763e+00 +7.3159e-01 +1.3009e+00 +2.3542e+00 -2.8466e+00 +1.5423e+00 +1.8668e+00
2298 +1.595784523e+04 +1.595784523e+04 +1.590290523e+04 +1.590290523e+04 -2.1794e+00 -1.8923e+00 -3.1001e+00 +2.6691e+00 +4.0639e+00 +1.4522e+00 -1.2704e+00 -1.4236e+00 -3.6760e+00 +5.2713e-02 +2.7394e+00 +7.7951e-01 +7.8277e-01 -3.0941e+00 +7.8615e-01 +1.2051e+00 +2.3068e+00 -2.8543e+00 +1.5021e+00 +1.9222e+00
2341 +1.511722593e+04 +1.511722593e+04 +1.506228593e+04 +1.506228593e+04 -2.1984e+00 -1.9410e+00 -3.0511e+00 +2.6093e+00 +4.0074e+00 +1.4090e+00 -1.3386e+00 -1.4428e+00 -3.6111e+00 +1.4035e-01 +2.7653e+00 +8.4320e-01 +9.5695e-01 -3.1473e+00 +7.5995e-01 +1.1632e+00 +2.2203e+00 -2.7861e+00 +1.7012e+00 +1.9085e+00
2441 +1.457432078e+04 +1.457432078e+04 +1.451938078e+04 +1.451938078e+04 -2.2268e+00 -2.0177e+00 -2.9501e+00 +2.6271e+00 +3.9392e+00 +1.3174e+00 -1.3251e+00 -1.3677e+00 -3.4887e+00 +3.9167e-01 +2.8378e+00 +8.3461e-01 +1.1117e+00 -3.1267e+00 +8.0439e-01 +1.4404e+00 +2.2187e+00 -2.8281e+00 +1.6053e+00 +1.8505e+00
2448 +1.437724282e+04 +1.437724282e+04 +1.432230282e+04 +1.432230282e+04 -2.2244e+00 -2.0006e+00 -2.9072e+00 +2.6199e+00 +3.9395e+00 +1.3318e+00 -1.3103e+00 -1.3950e+00 -3.5698e+00 +4.1060e-01 +2.9058e+00 +8.5997e-01 +1.0096e+00 -3.1832e+00 +8.0852e-01 +1.4257e+00 +2.2236e+00 -2.8867e+00 +1.6678e+00 +1.8285e+00
2450 +1.400422662e+04 +1.400422662e+04 +1.394928662e+04 +1.394928662e+04 -2.2239e+00 -1.9996e+00 -2.9201e+00 +2.5852e+00 +3.9333e+00 +1.3099e+00 -1.4036e+00 -1.4140e+00 -3.5433e+00 +4.1479e-01 +2.8472e+00 +8.3744e-01 +1.0751e+00 -3.1607e+00 +7.6895e-01 +1.4819e+00 +2.2674e+00 -2.8620e+00 +1.6445e+00 +1.8691e+00
2475 +1.371720262e+04 +1.371720262e+04 +1.366226262e+04 +1.366226262e+04 -2.2098e+00 -2.0178e+00 -2.8948e+00 +2.6048e+00 +3.9148e+00 +1.3273e+00 -1.4403e+00 -1.4425e+00 -3.5753e+00 +4.4067e-01 +2.8583e+00 +8.5647e-01 +1.1152e+00 -3.0877e+00 +7.4606e-01 +1.4726e+00 +2.2499e+00 -2.8596e+00 +1.6576e+00 +1.8799e+00
2484 +1.343399535e+04 +1.343399535e+04 +1.337905535e+04 +1.337905535e+04 -2.2364e+00 -1.9755e+00 -2.9174e+00 +2.6070e+00 +3.9281e+00 +1.3364e+00 -1.4082e+00 -1.4637e+00 -3.5643e+00 +4.4527e-01 +2.8595e+00 +8.0782e-01 +1.0654e+00 -3.1338e+00 +7.6762e-01 +1.4350e+00 +2.2448e+00 -2.8824e+00 +1.6570e+00 +1.8563e+00
2492 +1.308678563e+04 +1.308678563e+04 +1.303184563e+04 +1.303184563e+04 -2.2517e+00 -1.9881e+00 -2.8954e+00 +2.5829e+00 +3.9457e+00 +1.3452e+00 -1.4125e+00 -1.4583e+00 -3.5859e+00 +4.9032e-01 +2.7853e+00 +8.2123e-01 +1.0222e+00 -3.1093e+00 +7.6447e-01 +1.4857e+00 +2.2243e+00 -2.8750e+00 +1.6326e+00 +1.8824e+00
2561 +1.280238391e+04 +1.280238391e+04 +1.274744391e+04 +1.274744391e+04 -2.2419e+00 -2.0099e+00 -2.9313e+00 +2.5616e+00 +3.9064e+00 +1.3141e+00 -1.4082e+00 -1.4591e+00 -3.5895e+00 +5.2604e-01 +3.0133e+00 +8.6339e-01 +1.1360e+00 -3.1882e+00 +8.0193e-01 +1.4664e+00 +2.2232e+00 -2.8942e+00 +1.6492e+00 +1.8365e+00
2605 +1.235939302e+04 +1.235939302e+04 +1.230445302e+04 +1.230445302e+04 -2.2371e+00 -1.9908e+00 -2.9277e+00 +2.5567e+00 +3.8904e+00 +1.2835e+00 -1.4225e+00 -1.4080e+00 -3.5636e+00 +4.8857e-01 +2.8997e+00 +8.3311e-01 +1.1243e+00 -3.1865e+00 +7.9784e-01 +1.5606e+00 +2.2073e+00 -2.8379e+00 +1.6342e+00 +1.8339e+00
2628 +1.225669549e+04 +1.225669549e+04 +1.220175549e+04 +1.220175549e+04 -2.2213e+00 -2.0078e+00 -2.9302e+00 +2.5626e+00 +3.8695e+00 +1.2460e+00 -1.4662e+00 -1.4491e+00 -3.6054e+00 +5.0333e-01 +2.9845e+00 +8.4538e-01 +1.1501e+00 -3.2512e+00 +8.0555e-01 +1.4997e+00 +2.1764e+00 -2.8443e+00 +1.6914e+00 +1.8348e+00
2698 +1.202089492e+04 +1.202089492e+04 +1.196595492e+04 +1.196595492e+04 -2.2343e+00 -2.0270e+00 -2.9032e+00 +2.5544e+00 +3.9009e+00 +1.2861e+00 -1.4047e+00 -1.4175e+00 -3.6077e+00 +5.2022e-01 +2.9963e+00 +8.4400e-01 +1.0965e+00 -3.2412e+00 +8.3641e-01 +1.5743e+00 +2.1924e+00 -2.8622e+00 +1.6718e+00 +1.8210e+00
2750 +1.169026763e+04 +1.169026763e+04 +1.163532763e+04 +1.163532763e+04 -2.2268e+00 -2.0435e+00 -2.8560e+00 +2.5661e+00 +3.8630e+00 +1.2593e+00 -1.3993e+00 -1.3966e+00 -3.6381e+00 +5.1589e-01 +3.0558e+00 +8.5231e-01 +1.0714e+00 -3.2049e+00 +8.6502e-01 +1.6101e+00 +2.2043e+00 -2.8361e+00 +1.6451e+00 +1.8150e+00
2850 +1.134687108e+04 +1.134687108e+04 +1.129193108e+04 +1.129193108e+04 -2.2553e+00 -2.0793e+00 -2.8006e+00 +2.5593e+00 +3.8462e+00 +1.1749e+00 -1.3731e+00 -1.3662e+00 -3.5779e+00 +5.5936e-01 +3.0283e+00 +8.3313e-01 +1.0759e+00 -3.2946e+00 +8.5680e-01 +1.6437e+00 +2.1121e+00 -2.8612e+00 +1.6558e+00 +1.7802e+00
2866 +1.111115734e+04 +1.111115734e+04 +1.105621734e+04 +1.105621734e+04 -2.2432e+00 -2.0668e+00 -2.7745e+00 +2.5735e+00 +3.8284e+00 +1.1671e+00 -1.3788e+00 -1.3788e+00 -3.6021e+00 +5.6700e-01 +3.0560e+00 +8.3840e-01 +1.0533e+00 -3.3286e+00 +8.6438e-01 +1.6066e+00 +2.1276e+00 -2.8358e+00 +1.6636e+00 +1.8046e+00
2910 +1.096467892e+04 +1.096467892e+04 +1.090973892e+04 +1.090973892e+04 -2.2238e+00 -2.0774e+00 -2.7733e+00 +2.5582e+00 +3.8572e+00 +1.1727e+00 -1.4059e+00 -1.3245e+00 -3.5987e+00 +5.6080e-01 +3.0179e+00 +8.2234e-01 +1.0760e+00 -3.3748e+00 +8.5462e-01 +1.6380e+00 +2.0747e+00 -2.8673e+00 +1.6546e+00 +1.8109e+00
2955 +1.069569218e+04 +1.069569218e+04 +1.064075218e+04 +1.064075218e+04 -2.2329e+00 -2.0837e+00 -2.7339e+00 +2.5447e+00 +3.8232e+00 +1.1911e+00 -1.3659e+00 -1.3274e+00 -3.6364e+00 +5.6256e-01 +3.0699e+00 +8.0272e-01 +1.0680e+00 -3.4247e+00 +8.8134e-01 +1.6638e+00 +2.0676e+00 -2.8644e+00 +1.6602e+00 +1.8299e+00
2978 +1.042279163e+04 +1.042279163e+04 +1.036785163e+04 +1.036785163e+04 -2.2447e+00 -2.0735e+00 -2.6939e+00 +2.5603e+00 +3.8042e+00 +1.1613e+00 -1.3573e+00 -1.3097e+00 -3.6591e+00 +5.5262e-01 +3.1541e+00 +7.8743e-01 +1.0495e+00 -3.4685e+00 +8.8424e-01 +1.7183e+00 +2.1048e+00 -2.8762e+00 +1.6672e+00 +1.8429e+00
3143 +1.014351241e+04 +1.014351241e+04 +1.008857241e+04 +1.008857241e+04 -2.2228e+00 -2.0442e+00 -2.6514e+00 +2.5857e+00 +3.9204e+00 +1.2607e+00 -1.3589e+00 -1.4505e+00 -3.7152e+00 +5.3299e-01 +3.1713e+00 +7.9899e-01 +1.0371e+00 -3.4578e+00 +8.7495e-01 +1.7570e+00 +2.0758e+00 -2.8961e+00 +1.7691e+00 +1.8073e+00
3181 +9.961188875e+03 +9.961188875e+03 +9.906248875e+03 +9.906248875e+03 -2.2199e+00 -2.0427e+00 -2.6310e+00 +2.6043e+00 +3.9023e+00 +1.2530e+00 -1.3373e+00 -1.4297e+00 -3.7063e+00 +5.6228e-01 +3.2008e+00 +8.0681e-01 +1.0597e+00 -3.5049e+00 +8.9796e-01 +1.7309e+00 +2.1092e+00 -2.8855e+00 +1.7959e+00 +1.8234e+00
3220 +9.756597552e+03 +9.756597552e+03 +9.701657552e+03 +9.701657552e+03 -2.2294e+00 -2.0285e+00 -2.6094e+00 +2.5982e+00 +3.8841e+00 +1.2260e+00 -1.3232e+00 -1.4442e+00 -3.7247e+00 +6.0266e-01 +3.1864e+00 +7.9619e-01 +1.0554e+00 -3.5013e+00 +8.8500e-01 +1.7459e+00 +2.0972e+00 -2.8984e+00 +1.8689e+00 +1.8192e+00
3255 +9.542033667e+03 +9.542033667e+03 +9.487093667e+03 +9.487093667e+03 -2.2370e+00 -2.0402e+00 -2.5679e+00 +2.5881e+00 +3.8898e+00 +1.2576e+00 -1.3321e+00 -1.4208e+00 -3.7133e+00 +6.2421e-01 +3.1411e+00 +7.8547e-01 +1.0734e+00 -3.4621e+00 +8.9855e-01 +1.7687e+00 +2.1030e+00 -2.8777e+00 +1.8600e+00 +1.8362e+00
3318 +9.264738292e+03 +9.264738292e+03 +9.209798292e+03 +9.209798292e+03 -2.2435e+00 -2.0608e+00 -2.5670e+00 +2.5810e+00 +3.9173e+00 +1.2207e+00 -1.3547e+00 -1.4415e+00 -3.7294e+00 +6.0586e-01 +3.1818e+00 +7.8735e-01 +1.0766e+00 -3.4769e+00 +9.0813e-01 +1.8188e+00 +2.1028e+00 -2.8962e+00 +1.8918e+00 +1.8381e+00
3346 +9.096063483e+03 +9.096063483e+03 +9.041123483e+03 +9.041123483e+03 -2.2557e+00 -2.0525e+00 -2.5398e+00 +2.5802e+00 +3.9124e+00 +1.2198e+00 -1.3516e+00 -1.3992e+00 -3.7126e+00 +6.5307e-01 +3.1581e+00 +8.0620e-01 +1.0658e+00 -3.4812e+00 +9.0872e-01 +1.8366e+00 +2.1330e+00 -2.8756e+00 +1.8640e+00 +1.8473e+00
3374 +8.908542591e+03 +8.908542591e+03 +8.853602591e+03 +8.853602591e+03 -2.2485e+00 -2.0469e+00 -2.5558e+00 +2.5920e+00 +3.9097e+00 +1.1942e+00 -1.3455e+00 -1.4276e+00 -3.7442e+00 +6.6361e-01 +3.1888e+00 +8.0382e-01 +1.0857e+00 -3.4869e+00 +9.2590e-01 +1.8576e+00 +2.1335e+00 -2.8874e+00 +1.8987e+00 +1.8309e+00
3400 +8.657542812e+03 +8.657542812e+03 +8.602602812e+03 +8.602602812e+03 -2.2565e+00 -2.0440e+00 -2.5128e+00 +2.5895e+00 +3.8939e+00 +1.2117e+00 -1.3524e+00 -1.4295e+00 -3.7682e+00 +7.1995e-01 +3.1993e+00 +8.0246e-01 +1.0817e+00 -3.5095e+00 +9.2792e-01 +1.8925e+00 +2.1066e+00 -2.8763e+00 +1.9167e+00 +1.8075e+00
3407 +8.502595921e+03 +8.502595921e+03 +8.447655921e+03 +8.447655921e+03 -2.2509e+00 -2.0274e+00 -2.5250e+00 +2.5916e+00 +3.9034e+00 +1.2206e+00 -1.3591e+00 -1.4157e+00 -3.7595e+00 +7.0169e-01 +3.1957e+00 +7.8949e-01 +1.1003e+00 -3.5513e+00 +9.2480e-01 +1.9357e+00 +2.1082e+00 -2.8799e+00 +1.9367e+00 +1.8150e+00
3444 +8.314057907e+03 +8.314057907e+03 +8.259117907e+03 +8.259117907e+03 -2.2412e+00 -2.0174e+00 -2.5208e+00 +2.5797e+00 +3.9152e+00 +1.2203e+00 -1.3463e+00 -1.4297e+00 -3.7689e+00 +7.2412e-01 +3.2144e+00 +7.9313e-01 +1.1424e+00 -3.5688e+00 +9.5813e-01 +1.9361e+00 +2.1109e+00 -2.8862e+00 +1.9517e+00 +1.8323e+00
3451 +8.124268763e+03 +8.124268763e+03 +8.069328763e+03 +8.069328763e+03 -2.2301e+00 -2.0079e+00 -2.4921e+00 +2.6039e+00 +3.9046e+00 +1.2378e+00 -1.3526e+00 -1.4113e+00 -3.7717e+00 +7.3716e-01 +3.2076e+00 +7.9995e-01 +1.1482e+00 -3.5193e+00 +9.5317e-01 +1.9751e+00 +2.1335e+00 -2.8896e+00 +1.9746e+00 +1.7993e+00
3481 +7.937766046e+03 +7.937766046e+03 +7.882826046e+03 +7.882826046e+03 -2.2344e+00 -2.0225e+00 -2.4574e+00 +2.5779e+00 +3.8884e+00 +1.2228e+00 -1.3559e+00 -1.3894e+00 -3.7626e+00 +8.2820e-01 +3.1340e+00 +8.0663e-01 +1.2077e+00 -3.5101e+00 +9.4436e-01 +1.9997e+00 +2.1143e+00 -2.8893e+00 +2.0078e+00 +1.8019e+00
3490 +7.531190180e+03 +7.531190180e+03 +7.476250180e+03 +7.476250180e+03 -2.2331e+00 -1.9917e+00 -2.4281e+00 +2.5819e+00 +3.8933e+00 +1.2188e+00 -1.3395e+00 -1.4065e+00 -3.7933e+00 +8.6710e-01 +3.1748e+00 +8.2279e-01 +1.1844e+00 -3.5574e+00 +9.4775e-01 +2.0607e+00 +2.1233e+00 -2.8792e+00 +2.0411e+00 +1.8214e+00
3518 +7.346441565e+03 +7.346441565e+03 +7.291501565e+03 +7.291501565e+03 -2.2454e+00 -2.0248e+00 -2.4765e+00 +2.5710e+00 +3.9067e+00 +1.2286e+00 -1.3572e+00 -1.3990e+00 -3.7641e+00 +8.3375e-01 +3.1545e+00 +7.9457e-01 +1.2665e+00 -3.5327e+00 +9.5429e-01 +2.1021e+00 +2.1097e+00 -2.8787e+00 +2.0705e+00 +1.8477e+00
3529 +7.237529398e+03 +7.237529398e+03 +7.182589398e+03 +7.182589398e+03 -2.2592e+00 -2.0489e+00 -2.4572e+00 +2.5670e+00 +3.9166e+00 +1.2005e+00 -1.4002e+00 -1.4260e+00 -3.7519e+00 +8.3079e-01 +3.1773e+00 +8.0033e-01 +1.2948e+00 -3.5144e+00 +9.6691e-01 +2.0753e+00 +2.1088e+00 -2.8768e+00 +2.1105e+00 +1.8519e+00
3573 +7.035301897e+03 +7.035301897e+03 +6.980361897e+03 +6.980361897e+03 -2.2477e+00 -2.0390e+00 -2.4298e+00 +2.5799e+00 +3.8802e+00 +1.2181e+00 -1.4079e+00 -1.4638e+00 -3.7531e+00 +8.9131e-01 +3.2043e+00 +8.0118e-01 +1.2872e+00 -3.5199e+00 +9.7653e-01 +2.1806e+00 +2.1256e+00 -2.8820e+00 +2.0252e+00 +1.8469e+00
3580 +6.880591419e+03 +6.880591419e+03 +6.825651419e+03 +6.825651419e+03 -2.2439e+00 -2.0432e+00 -2.4845e+00 +2.5575e+00 +3.9083e+00 +1.1901e+00 -1.4114e+00 -1.4437e+00 -3.7687e+00 +8.6397e-01 +3.2589e+00 +7.8994e-01 +1.2856e+00 -3.5557e+00 +9.9576e-01 +2.1784e+00 +2.1382e+00 -2.8831e+00 +2.0420e+00 +1.8467e+00
3611 +6.713738928e+03 +6.713738928e+03 +6.658798928e+03 +6.658798928e+03 -2.2609e+00 -2.0397e+00 -2.4178e+00 +2.5595e+00 +3.9006e+00 +1.2108e+00 -1.3842e+00 -1.4430e+00 -3.7943e+00 +9.2849e-01 +3.2051e+00 +7.9565e-01 +1.2581e+00 -3.5150e+00 +1.0380e+00 +2.1699e+00 +2.1393e+00 -2.9060e+00 +2.0882e+00 +1.8244e+00
3633 +6.592004514e+03 +6.592004514e+03 +6.537064514e+03 +6.537064514e+03 -2.2436e+00 -2.0261e+00 -2.3830e+00 +2.5691e+00 +3.8604e+00 +1.2016e+00 -1.4229e+00 -1.4446e+00 -3.8136e+00 +9.4691e-01 +3.2526e+00 +7.9135e-01 +1.2893e+00 -3.5389e+00 +1.0554e+00 +2.1953e+00 +2.1148e+00 -2.9061e+00 +2.0139e+00 +1.8303e+00
3634 +6.447431407e+03 +6.447431407e+03 +6.392491407e+03 +6.392491407e+03 -2.2459e+00 -2.0480e+00 -2.3893e+00 +2.5774e+00 +3.8935e+00 +1.2171e+00 -1.4128e+00 -1.4537e+00 -3.8003e+00 +9.7070e-01 +3.2613e+00 +7.8857e-01 +1.2641e+00 -3.5660e+00 +1.0429e+00 +2.3247e+00 +2.1306e+00 -2.8858e+00 +2.0322e+00 +1.8277e+00
3640 +6.292463121e+03 +6.292463121e+03 +6.237523121e+03 +6.237523121e+03 -2.2486e+00 -2.0360e+00 -2.3296e+00 +2.5727e+00 +3.8840e+00 +1.2192e+00 -1.4155e+00 -1.4164e+00 -3.8181e+00 +9.4791e-01 +3.2563e+00 +7.8710e-01 +1.2875e+00 -3.5523e+00 +1.0652e+00 +2.2166e+00 +2.1119e+00 -2.8976e+00 +2.0575e+00 +1.8141e+00
3670 +6.139502550e+03 +6.139502550e+03 +6.084562550e+03 +6.084562550e+03 -2.2496e+00 -2.0122e+00 -2.3242e+00 +2.5829e+00 +3.8810e+00 +1.2368e+00 -1.4129e+00 -1.4466e+00 -3.8442e+00 +1.0638e+00 +3.2374e+00 +7.8355e-01 +1.2590e+00 -3.5217e+00 +1.0737e+00 +2.2297e+00 +2.1438e+00 -2.8847e+00 +2.0828e+00 +1.8117e+00
3713 +5.952676930e+03 +5.952676930e+03 +5.897736930e+03 +5.897736930e+03 -2.2523e+00 -2.0130e+00 -2.2964e+00 +2.5838e+00 +3.8458e+00 +1.2549e+00 -1.3934e+00 -1.4147e+00 -3.8631e+00 +1.0147e+00 +3.3013e+00 +7.8397e-01 +1.2937e+00 -3.5560e+00 +1.0775e+00 +2.2101e+00 +2.1659e+00 -2.9015e+00 +2.1384e+00 +1.8323e+00
3720 +5.669357192e+03 +5.669357192e+03 +5.614417192e+03 +5.614417192e+03 -2.2648e+00 -2.0257e+00 -2.3150e+00 +2.5773e+00 +3.8466e+00 +1.2836e+00 -1.4187e+00 -1.4276e+00 -3.8544e+00 +1.0216e+00 +3.3158e+00 +7.8075e-01 +1.2697e+00 -3.5652e+00 +1.1023e+00 +2.2290e+00 +2.1396e+00 -2.8830e+00 +2.1361e+00 +1.8162e+00
3764 +5.589684959e+03 +5.589684959e+03 +5.534744959e+03 +5.534744959e+03 -2.2576e+00 -2.0416e+00 -2.2465e+00 +2.5878e+00 +3.8422e+00 +1.2840e+00 -1.4233e+00 -1.4474e+00 -3.8465e+00 +1.1077e+00 +3.3025e+00 +7.8575e-01 +1.3150e+00 -3.5188e+00 +1.1147e+00 +2.2519e+00 +2.1297e+00 -2.8633e+00 +2.1977e+00 +1.8474e+00
3786 +5.404624487e+03 +5.404624487e+03 +5.349684487e+03 +5.349684487e+03 -2.2572e+00 -2.0353e+00 -2.2353e+00 +2.5771e+00 +3.8481e+00 +1.2653e+00 -1.4079e+00 -1.4917e+00 -3.8637e+00 +1.1328e+00 +3.3162e+00 +7.9697e-01 +1.3430e+00 -3.5630e+00 +1.1263e+00 +2.2929e+00 +2.1337e+00 -2.8539e+00 +2.2231e+00 +1.8482e+00
3795 +5.336226379e+03 +5.336226379e+03 +5.281286379e+03 +5.281286379e+03 -2.2530e+00 -2.0215e+00 -2.2189e+00 +2.5677e+00 +3.8632e+00 +1.2693e+00 -1.4120e+00 -1.4801e+00 -3.8735e+00 +1.1424e+00 +3.3225e+00 +7.9147e-01 +1.3437e+00 -3.5903e+00 +1.1201e+00 +2.3153e+00 +2.1350e+00 -2.8534e+00 +2.2224e+00 +1.8770e+00
3823 +5.162530510e+03 +5.162530510e+03 +5.107590510e+03 +5.107590510e+03 -2.2389e+00 -2.0301e+00 -2.2403e+00 +2.5604e+00 +3.8352e+00 +1.2284e+00 -1.3844e+00 -1.4489e+00 -3.8865e+00 +1.1041e+00 +3.3782e+00 +7.9129e-01 +1.3050e+00 -3.5856e+00 +1.1380e+00 +2.3385e+00 +2.1427e+00 -2.8375e+00 +2.2285e+00 +1.8483e+00
3946 +5.116980993e+03 +5.116980993e+03 +5.062040993e+03 +5.062040993e+03 -2.2336e+00 -2.0257e+00 -2.2392e+00 +2.5613e+00 +3.8328e+00 +1.2193e+00 -1.4252e+00 -1.4781e+00 -3.9085e+00 +1.1245e+00 +3.4146e+00 +7.7259e-01 +1.3477e+00 -3.5986e+00 +1.1428e+00 +2.3627e+00 +2.1497e+00 -2.8404e+00 +2.3008e+00 +1.8476e+00
3977 +5.011433502e+03 +5.011433502e+03 +4.956493502e+03 +4.956493502e+03 -2.2290e+00 -2.0262e+00 -2.2403e+00 +2.5544e+00 +3.8366e+00 +1.2103e+00 -1.4287e+00 -1.4592e+00 -3.9259e+00 +1.1662e+00 +3.4087e+00 +7.7881e-01 +1.3242e+00 -3.6255e+00 +1.1432e+00 +2.3584e+00 +2.1512e+00 -2.8488e+00 +2.3047e+00 +1.8406e+00
